title,company,location,description,salary_min,salary_max,created,category
Senior Data Engineer,Globant,"Pune, Maharashtra","At Globant, we are working to make the world a better place, one step at a time. We enhance business development and enterprise solutions to prepare them for a digital future. With a diverse and talented team present in more than 30 countries, we are strategic partners to leading global companies in their business process transformation. Key Responsibilities Design, develop, and maintain data pipelines and workflows using AWS services, including AWS Airflow, EMR, and Lambda. Implement data proc…",,,2025-12-03T09:00:14Z,IT Jobs
Data Engineer,Tata Consultancy Services,"Hyderabad, Telangana","Dear Candidate, Thanks for Applying with TCS for Data Engineer Interview date :6th Dec 25 (Pool Hiring) Mode: Virtual drive Managerial Round Technical Round Experience : 4 to 10yrs Location : Hyderabad, Chennai, Kolkata You will get the interview confirmation call from my Team, Kindly do Available for the Telephonic interview call for managerial round and they connect with you Confirm your availability for Virtual Interview for Technical round. Job Description: Experience in data engineering or…",,,2025-12-03T09:01:11Z,IT Jobs
Snowflake & Postgres Administration,Tata Consultancy Services,"Bangalore, Karnataka","TCS Hiring for Snowflake & Postgres Administration Experience Range : 08 To 10 years (Mandatory) Job Location : Chennai, Bangalore, Pune, Kochi Notice Period: Immediate Joiners (Preferred) JOB DESCRIPTION Key Responsibilities: Design, implement, and manage PostgreSQL and Snowflake databases, ensuring high availability, performance, and security. Perform database provisioning, configuration, monitoring, and performance tuning for both platforms. Manage user accounts, roles, permissions, and acce…",,,2025-12-15T08:36:17Z,IT Jobs
Senior Data Engineer,People Tech Group Inc,"Bangalore, Karnataka","Job Title: Data Engineer Location: Bengaluru Experience: 5Years (Work from Office) Job Summary: We are looking for a skilled and experienced Data Engineer with over 5 years of experience in data engineering and data migration projects. The ideal candidate should possess strong expertise in SQL, Python, data modeling, data warehousing, and ETL pipeline development. Experience with big data tools like Hadoop and Spark, along with AWS services such as Redshift, S3, Glue, EMR, and Lambda, is essent…",,,2025-11-05T23:03:54Z,IT Jobs
Data Engineer,ArcelorMittal Digital Consulting,"Hyderabad, Telangana","Job Title – Data Engineer Job Nature – Full-time Experience – 5–6 years Position Overview We are seeking a motivated Data Engineer to design and build scalable data solutions that power analytics, reporting, and AI-driven initiatives. This role involves working with the latest data technologies, such as Databricks, Microsoft Fabric, or AWS, developing robust data pipelines, and collaborating with cross-functional teams to enable reliable and secure data access across the organization. Key Respo…",,,2025-12-10T16:52:20Z,IT Jobs
SSIS Developer,Tata Consultancy Services,"Hyderabad, Telangana","Greetings from TCS TCS is currently hiring for the position of SSIS Developer . - Role: SSIS Developer - Desired Experience Range: 6 to 8 years - Location: Banglore,Chennai, Pune,Hyderbad Role Summary We are seeking an experienced SSIS Developer to design, build, and maintain ETL processes using Microsoft SQL Server Integration Services (SSIS). The role involves developing robust data pipelines, optimizing performance, ensuring data quality, and collaborating with cross-functional stakeholders …",,,2025-12-11T09:27:01Z,IT Jobs
Data Analyst-Business Analytics-Data Scientist,EXL,"Bangalore, Karnataka","Description Roles & Responsibilities: The Lead Data Analyst's primary responsibility is to deliver Business Insights & Product Insights through data analysis. Act as a subject matter expert for the team/clients in designing and recommending the appropriate business approaches and methodology in addressing key business issues. Business research & experiment, development, and implementation of appropriate process / systems that lead to improved business performance through identifying the opportu…",,,2025-11-25T23:00:51Z,IT Jobs
Software Engineering Specialist,Societe Generale Global Solution Centre,"Bangalore, Karnataka","Roles and Responsibilities Develop, optimize, and maintain data pipelines and workflows within Palantir Foundry. Collaborate with business analysts, data scientists, and stakeholders to gather requirements and translate them into technical solutions. Build and maintain data models, transform raw data into actionable insights, and ensure data quality and integrity. Implement best practices for data governance, security, and compliance within the Foundry platform. Troubleshoot and resolve issues …",,,2025-12-24T10:20:49Z,IT Jobs
IT - Data Analyst Customer Master Data,Calderys Group,"Pune, Maharashtra","Description Mission The Associate Data Analyst – Customer Master Data is responsible for monitoring and analyzing existing customer master data across multiple systems to ensure its accuracy, consistency, and compliance with governance standards. Working closely with Data Governance, Business Process Owners, and IT teams, this new role plays a key part in maintaining high-quality customer data that supports operational efficiency and reliable business reporting. Responsabilities Monitor and rev…",,,2025-11-13T16:25:58Z,IT Jobs
Data Analyst-Application Development-Data Visualization,EXL,India,"Description Analyze and interpret large datasets to extract meaningful insights and support decision-making processes in the business. Responsibilities Collect, clean, and analyze data, create reports and dashboards, collaborate with stakeholders on data needs, perform statistical analysis Qualifications Bachelor's/Master's in any stream 2-5 years",,,2025-10-24T15:08:36Z,IT Jobs
Data Analyst / Data Scientist | Internship | Tech-Savvy|,Anaxee Technologies,"Indore, Madhya Pradesh","Job role: As a data analyst, you will be responsible for compiling actionable insights from data and assisting program, sales and marketing managers build data-driven processes. Your role will involve driving initiatives to optimize for operational excellence and revenue. Job Location : Indore | Full-Time Internship | Stipend - Performance Based | About the company : Anaxee Digital Runners is building India's largest last-mile verification & data collection network of Digital Runners (shared fe…",100000.0,200000.0,2019-08-05T09:04:26Z,IT Jobs
Data Analyst (Power BI)_Kolkata,Indus Net Technologies Ltd,"Kolkata, West Bengal",Job Title: Data Analyst (Power BI & Tableau) Location: Kolkata (Work from Office) Experience: 1 to 3 years Notice Period: Immediate to maximum 15 days Job Overview: We are looking for skilled and analytical Data Analysts with hands-on experience in Power BI and Tableau. The ideal candidates should possess strong communication skills and the ability to translate data into actionable insights for business decisions. Key Responsibilities: Develop and maintain interactive dashboards and reports usi…,,,2025-05-30T18:18:32Z,IT Jobs
Team Leader- Data Analyst & Project,WONDRx,"Mumbai, Maharashtra",About the company WonDRx (pronounced as Wonder-Rx) - spearheaded by two serial Entrepreneurs Mr. Pankaj Sindhu along with his Co-Founder Mr. Pankaj Agrawal; is a very unique and novel technology which has the capacity to change the way healthcare eco-system interacts with each-other. We are determined to change the way of Healthcare domain working and make it more convenient while ensuring a pleasant experience for the consumers and all other stakeholders involved. You need to see the product t…,360000.0,480000.0,2023-06-17T16:36:28Z,IT Jobs
Data Science and Data Analyst Trainer,EDU TECH,India,"We are seeking a passionate and knowledgeable Data Science and Data Analyst Trainer to deliver engaging and industry-relevant training programs. The trainer will be responsible for teaching core concepts in data analytics, machine learning, data visualization, and related tools and technologies. The ideal candidate will have hands-on experience in the data domain with 2-5 years and a flair for teaching and mentoring students or working professionals. Skills:- Tableau, PowerBI, Python, Machine L…",200000.0,600000.0,2025-08-02T05:31:53Z,IT Jobs
Senior Data Analyst - Power BI,Sigmoid Analytics,"Immedihalli, Bangalore","Senior Data Analyst (Power BI) Position We are seeking a skilled and experienced Senior Data Analyst specializing in Power BI for our office in Bengaluru. This role is perfect for someone with a strong background in data analysis using Dax, Power BI, and SQL, aiming to drive insights and business intelligence in a dynamic work environment. Key Responsibilities: Develop and maintain robust data models using Dax to ensure accurate data aggregation and reporting. Create, optimize, and maintain com…",,,2025-10-04T04:26:47Z,IT Jobs
Collibra Data Analyst for Insurance Domain,The Techgalore,"Delhi, India","Collibra Data Analyst for Insurance Domain (Collibra Technical Analyst) Exp 5 Remote Strong understanding of data quality dimensions (accuracy, completeness, consistency, timeliness). Experience in data issue lifecycle management, from identification to resolution. Ability to analyze data inconsistencies, mismatches, and anomalies to determine their root causes. Familiarity with regulatory frameworks such as GDPR, CCPA, HIPAA for maintaining data quality standards. Ability to implement automate…",960000.0,1320000.0,2025-07-03T20:36:07Z,IT Jobs
Data Analyst- Senior Software engineer,CGI,India,"Position Description: Company Profile: We’re Hiring at CGI for our GCC - Right Here in Hyderabad! Join us at the intersection of technology, finance, and innovation. You will be working to support the PNC Financial Services Group, one of the top-tier financial institutions in the U.S. You’ll help shape digital solutions for a global enterprise—from the ground up. This is more than a job. It’s your opportunity to: • Work on cutting-edge technologies • Collaborate with global teams • Build a care…",,,2025-12-19T23:55:42Z,IT Jobs
Senior Data Analyst (Advanced SQL),Onclusive,"Kalyan, Thane","About the Role: The Senior Data Analyst is part of a cross-functional team that delivers data solutions and plays a fundamental role in our corporate data and applications, responsible for delivering data migration and reporting in both BAU and Projects aspects. You will be responsible for data analysis, data transformation, and reporting working closely with the business application team and project team servicing business stakeholders at all levels. . Your Responsibilities: Projects: Ownershi…",,,2025-09-24T15:20:17Z,IT Jobs
Senior Software Engineer- Data Analyst,Chubb,"Bangalore, Karnataka","Description About Chubb Chubb is a world leader in insurance. With operations in 54 countries and territories, Chubb provides commercial and personal property and casualty insurance, personal accident and supplemental health insurance, reinsurance and life insurance to a diverse group of clients. The company is defined by its extensive product and service offerings, broad distribution capabilities, exceptional financial strength and local operations globally. Parent company Chubb Limited is lis…",,,2025-11-20T22:53:53Z,IT Jobs
Senior Software Engineer- Data Analyst,BOLD,"Noida, Ghaziabad","As a Data Analyst, you will provide insight and recommendations to the business. You will be responsible for developing the company's reporting capabilities, working with partner teams on ad-hoc analyses, and providing strategic support to the executive team. You will also be responsible for developing standardized metrics and reporting for the organization that keep us informed, and are the fingers on the pulse of our business. Through your insightful work and attention to detail, you will be …",,,2025-11-07T16:17:48Z,IT Jobs
Senior Cyber security Data Analyst,Becton Dickinson Medical Devices,India,"Job Description Summary Job Description P3- 11616 Job Title: Senior Cybersecurity Data Analyst Job Group : JG3 Location: Bengaluru India Department: Cyber & Digital Risk BD is one of the largest global medical technology companies in the world. Advancing the world of health™ is our Purpose, and it’s no small feat. It takes the imagination and passion of all of us—from design and engineering to the manufacturing and marketing of our billions of MedTech products per year—to look at the impossible…",,,2025-11-16T22:13:41Z,IT Jobs
Data Analyst - Health Care domain,Fragma Data Systems,"Bangalore, Karnataka","1. Ability to work independently and to set priorities while managing several projects simultaneously; strong attention to detail is essential. 2.Collaborates with Business Systems Analysts and/or directly with key business users to ensure business requirements and report specifications are documented accurately and completely. 3.Develop data field mapping documentation. 4. Document data sources and processing flow. 5. Ability to design, refine and enhance existing reports from source systems o…",750000.0,1800000.0,2022-02-24T04:55:09Z,IT Jobs
Senior Cyber security Data Analyst,BD ,"Bangalore, Karnataka","Job Description Summary Job Description P3- 11616 Job Title: Senior Cybersecurity Data Analyst Job Group : JG3 Location: Bengaluru India Department: Cyber & Digital Risk BD is one of the largest global medical technology companies in the world. Advancing the world of health is our Purpose, and it's no small feat. It takes the imagination and passion of all of us-from design and engineering to the manufacturing and marketing of our billions of MedTech products per year-to look at the impossible …",,,2025-11-15T11:49:32Z,IT Jobs
Data Analyst - Enterprise & BI Reporting,Circle K Stores,India,"Job Description Circle K (Part of Alimentation Couche-Tard group) is a global leader in the convenience store and fuel space, it has a footprint across 31 countries and territories. At the Circle K Business Centre in India, we are OneTeam using the power of data analytics to drive our decisions and strengthen Circle K’s global capabilities. We make it easy for our customers all over the world – we partner with the business to empower the right decisions and deliver effectively, while rapidly un…",,,2025-12-04T22:43:45Z,IT Jobs
Financial Data Analyst - User Billing,Stripe,"Bangalore, Karnataka","Who we are About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies - from the world’s largest enterprises to the most ambitious startups - use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone's reach while doing the most import…",,,2025-11-27T22:32:26Z,IT Jobs
Senior Data Analyst | Kochi or Bangalore,Cushman & Wakefield,India,"Job Title Senior Data Analyst | Kochi or Bangalore Job Description Summary As part of the broader Services Analytics team, the Data Governance Analyst is responsible for delivering data management and data governance solutions, while also performing data analysis activities to validate, interpret, and support the effective use of data in business intelligence and analytics for Cushman and Wakefield clients Job Description About the Role Support the build, implementation, and maintenance of ente…",,,2025-12-24T00:09:33Z,IT Jobs
Master Data Analyst - Material & Production,Amgen,"Hyderabad, Telangana","Join Amgen's Mission of Serving Patients At Amgen, if you feel like you're part of something bigger, it's because you are. Our shared mission-to serve patients living with serious illnesses-drives all that we do. Since 1980, we've helped pioneer the world of biotech in our fight against the world's toughest diseases. With our focus on four therapeutic areas -Oncology, Inflammation, General Medicine, and Rare Disease- we reach millions of patients each year. As a member of the Amgen team, you'll…",,,2025-04-30T23:06:19Z,IT Jobs
Master Data Analyst - Material & Production,Amgen,"Hyderabad, Telangana","Career Category Supply Chain Job Description Join Amgen’s Mission of Serving Patients At Amgen, if you feel like you’re part of something bigger, it’s because you are. Our shared mission—to serve patients living with serious illnesses—drives all that we do. Since 1980, we’ve helped pioneer the world of biotech in our fight against the world’s toughest diseases. With our focus on four therapeutic areas –Oncology, Inflammation, General Medicine, and Rare Disease– we reach millions of patients eac…",,,2025-05-06T01:46:52Z,IT Jobs
Senior Data Analyst - Business Insights,YourHRfolks,"Jaipur, Rajasthan","About Us Punchh is the leader in customer loyalty, offer management, and AI solutions for offline and omni-channel merchants including restaurants, convenience stores, and retailers. Punchh brings the power of online to physical brands by delivering omni-channel experiences and personalization across the entire customer journeyfrom acquisition through loyalty and growthto drive same store sales and customer lifetime value. Punchh uses best-in-class integrations to POS and other in-store systems…",650000.0,1600000.0,2021-05-26T12:51:52Z,IT Jobs
Advanced Data Analyst- Configuration Management,Airbus,India,"Job Description: Are you willing to shape the way we work and bring in refreshing Data-driven approaches to ensure better CM for all A/C Programmes? Do you think you have an innovative personality focused at delivering the right solutions for diverse and challenging CM requirements by connecting with people, collating data and collaborating with different Functions? This job will provide you with the perfect opportunity to blend your Data Analysis and Programming skills with the Current and Fut…",,,2025-11-07T16:14:20Z,IT Jobs
Sr BI & Data Analyst (REMOTE),Charles River Laboratories,India,"For 75 years, Charles River employees have worked together to assist in the discovery, development and safe manufacture of new drug therapies. When you join our family, you will have a significant impact on the health and well-being of people across the globe. Whether your background is in life sciences, finance, IT, sales or another area, your skills will play an important role in the work we perform. In return, we’ll help you build a career that you can feel passionate about. Job Summary At C…",,,2025-12-17T20:01:18Z,IT Jobs
Data Analyst â Retail Analytics,Episeio Business Solutions,"Bangalore, Karnataka","Role Overview As a Lead Data Scientist / Data Analyst , you’ll combine analytical thinking, business acumen, and technical expertise to design and deliver impactful data-driven solutions. You’ll lead analytical problem-solving for retail clients — from data exploration and visualisation to predictive modelling and actionable business insights. Key Responsibilities Partner with business stakeholders to understand problems and translate them into analytical solutions. Lead end-to-end analytics pr…",700000.0,900000.0,2025-11-25T07:14:06Z,IT Jobs
AI Data Analyst – Marketing & Sales,Career Maker Consultant BPC,India,"Job Description: AI Data Analyst – Marketing & Sales Role Purpose We are seeking an AI-first Data Scientist to deep-dive into our client and broker data, uncover insights, and drive smarter decisions across marketing and sales. This role is for someone who loves experimenting with code, dashboards, AI tools, and data scraping — a true data geek who can turn raw information into growth strategies. Key Responsibilities Data Analysis & Insights Analyze all client and broker data to identify patter…",,,2025-09-17T23:52:53Z,"PR, Advertising & Marketing Jobs"
"Data Analyst, Daily Index Operations",Morningstar,"Mumbai, Maharashtra","Title: Data Analyst, Daily Index Operations Location: Vashi, Navi Mumbai Company: Morningstar is a leading provider of independent investment research in North America, Europe, Australia, and Asia. We offer a wide variety of products and solutions that serve market participants of all kinds, including individual and institutional investors in public and private capital markets, financial advisors, asset managers, retirement plan providers and sponsors, and issuers of securities. Morningstar Ind…",,,2025-11-27T22:44:14Z,IT Jobs
Senior Data Analyst - US Shift,Fictiv,"Bangalore, Karnataka","Fictiv Exists to Enable Hardware Innovators to Build Better Products, Faster Fictiv exists to help product innovators create. Fictiv is a global manufacturing and supply chain company that enables organizations to scale globally across Fictiv’s four global manufacturing centers in India, Mexico, China, and the U.S Companies use Fictiv to access high-quality production, optimize supply chain logistics, and mitigate supply chain risk—ensuring they can move from prototype to full-scale manufacturi…",,,2025-11-28T22:53:00Z,IT Jobs
Senior Data Analyst - People Analytics,Ciena Government Solutions,India,"As the global leader in high-speed connectivity, Ciena is committed to a people-first approach. Our teams enjoy a culture focused on prioritizing a flexible work environment that empowers individual growth, well-being, and belonging. We’re a technology company that leads with our humanity—driving our business priorities alongside meaningful social, community, and societal impact. As the global leader in high-speed connectivity, Ciena is committed to a people-first approach. Our teams enjoy a cu…",,,2025-12-05T23:10:41Z,IT Jobs
Continuous Improvement and S&OP Data Analyst,Emerson,"Pune, Maharashtra","Description Summary This global position will serve as a shared resource for both the Continuous Improvement and S&OP planning teams, playing a crucial role in achieving ISV's strategic priorities. The ideal continuous improvement candidate brings a strategic mindset to determining and refining methodologies that yield the highest quality data and facilitate robust, ongoing analysis. This includes a focus on both the initial collection of information and the systematic tracking of recurring dat…",,,2025-10-22T15:01:11Z,IT Jobs
Senior Data Analyst (Rocket Growth),Coupand,"Bangalore, Karnataka","Company Introduction We exist to wow our customers. We know we’re doing the right thing when we hear our customers say, ""How did we ever live without Coupang?"" Born out of an obsession to make shopping, eating, and living easier than ever, we’re collectively disrupting the multi-billion-dollar e-commerce industry from the ground up. We are one of the fastest-growing e-commerce companies that established an unparalleled reputation for being a dominant and reliable force in South Korean commerce.…",,,2025-12-04T23:02:08Z,IT Jobs
Continuous Improvement and S&OP Data Analyst,Emerson,"Pune, Maharashtra","Summary This global position will serve as a shared resource for both the Continuous Improvement and S&OP planning teams, playing a crucial role in achieving ISV's strategic priorities. The ideal continuous improvement candidate brings a strategic mindset to determining and refining methodologies that yield the highest quality data and facilitate robust, ongoing analysis. This includes a focus on both the initial collection of information and the systematic tracking of recurring datasets. As a …",,,2025-10-22T10:50:46Z,IT Jobs
Engineer - Methods & Tools (Data Analyst),Airbus,India,Job Description: Engineer - Methods & Tools (Data Analyst) About The Team: Methods & Tools is a transverse team working with different core engineering verticals in Airbus. The USP of this team is working in a multi-functional environment providing digital solutions to engineering problems. The team plays an enabler role in various digitization initiatives across Airbus Engineering utilizing the latest technologies and the domain knowledge they have. Some examples of the digital solutions are D…,,,2025-10-07T14:52:24Z,IT Jobs
GBS Material Master Data Analyst,Smith & Nephew,India,"GBS Material Master Data Analyst based in Pune or Kuala Lumpur Life Unlimited. At SmithNephew we design and manufacture technology that takes the limits off living. SmithNephew is a portfolio medical technology business focused on the repair, regeneration and replacement of soft and hard tissue. We exist to restore people’s bodies and their self-belief by using technology to take the limits off living. We call this purpose ‘Life Unlimited’. Our 18,000 employees deliver this mission every day, m…",,,2025-11-12T16:21:19Z,IT Jobs
08 - Data Analyst and Tools Administrator,Celestica,India,"Req ID: 130857 Remote Position: No Region: Asia Country: India State/Province: Chennai City: Guindy, Chennai General Overview Functional Area: Engineering Career Stream: Design - Software Engineering SAP Short Name: LEN-ENG-DSE Job Level: Level 08 IC/MGR: Individual Contributor Direct/Indirect Indicator: Indirect Summary The Data Analyst and Tools Administrator will be a crucial link between development operations and business intelligence, focusing on the creation of actionable analytics and t…",,,2025-11-30T05:53:29Z,IT Jobs
Cloud Administrator,Tata Consultancy Services,"Bangalore, Karnataka","Dear Candidate, Greetings from TCS  TCS is hiring for Skill: AWS Glue Admin, please find the below JD… Experience range – 5 Years Location- Bangalore/Pune/Hyderabad/Bhubaneswar/Chennai/Kochi Skills Required - AWS Glue, AWS IAM, CloudWatch, S3, Athena, Redshift, ETL Concepts, Python, Pyspark. Role& Responsibilities – Usage Profile Management : Create and manage AWS Glue usage profiles to control job and session parameters like: Number of workers Worker types Job timeout and idle timeout values S…",,,2025-12-14T10:27:37Z,IT Jobs
Azure Databricks,Tata Consultancy Services,"Hyderabad, Telangana","Azure Databricks SME Subject Matter Expert Role for Recruitment Key Responsibilities Design and implement scalable data pipelines using Azure Data Bricks. Develop ETL processes to efficiently extract, transform, and load data. Collaborate with data scientists and analysts to define and refine data requirements. Optimize Spark jobs for performance and efficiency. Monitor and troubleshoot production workflows and jobs. Implement data quality checks and validation processes. Create and maintain te…",,,2025-12-16T18:14:55Z,IT Jobs
Sr. Business Data Analyst & Modeler,Jobdost,India,"Preferred Education & Experience: • Bachelor’s or master’s degree in Computer Engineering, Computer Science, Computer Applications, Mathematics, Statistics, Finance, Economics or related technical or analytical field or equivalent practical experience. Relevant experience of at least 3 years in lieu of above if from a different stream of education. • Well-versed in and 5 years of hands-on demonstrable experience with: ▪ Functional Analysis of Business Capabilities, Business Processes, & Busines…",1000000.0,2000000.0,2022-01-02T04:29:09Z,IT Jobs
Power BI Developer/ Data Analyst,GoHyre,"Bangalore, Karnataka","Responsibilities: Ensure and own Data integrity across distributed systems. Extract, Transform and Load data from multiple systems for reporting into BI platform. Create Data Sets and Data models to build intelligence upon. Develop and own various integration tools and data points. Hands-on development and/or design within the project in order to maintain timelines. Work closely with the Project manager to deliver on business requirements OTIF (on time in full) Understand the cross-functional b…",1500000.0,3000000.0,2022-03-18T05:09:42Z,IT Jobs
Data Analyst - Senior Associate PMA,TechnoServe,"Kurla, Mumbai","Program Management Associate (PMA) would work closely with the Program Lead. She/he will be accountable for data management, data cleaning, data analysis, reviewing progress, research, and reporting internally all program communications, data management, and analytics. She/he will also be responsible for: Support the Program Lead for program activities data management Support program reporting across multiple thematic areas, Support Finance, Human Resource (HR) and other support function in pro…",,,2025-04-19T01:46:46Z,Admin Jobs
Power bi developer Data analyst,Albireo Recruiters Hiring For Accenture,India,Job Description Skill Required Delivery Sales Reporting Designation Power bi developer Qualifications Any Graduation Years of Experience 3 to 14 years What are we looking for Sales Operations Functional Expertise Deep understanding of endtoend sales lifecycle processes including Sales Support Pricing Quoting Bid Proposal Management Contract Lifecycle Order Management and Incentives Sales Transformation Proven experience in leading or supporting largescale sales operations transformation project…,,,2025-11-07T22:11:36Z,Sales Jobs
Senior Data Analyst (Dashboards & EDW),PureSpectrum,"Hyderabad, Telangana","Your Responsibilities: Work with Enterprise Data Warehouse (EDW) and Marketplace data stored in MongoDB to support business reporting and analytics needs. Write and optimize Python scripts for data extraction, transformation, and automation of recurring data processes. Develop and maintain dashboards in Superset to visualize KPIs, operational metrics, and business trends. Build and manage data pipelines for efficient data querying and transformation from multiple data sources. Collaborate with …",,,2025-11-17T23:05:17Z,IT Jobs
Program Operations Analyst (Data Analyst),Stem,"Delhi, India","About Stem - Driven by human and artificial intelligence – Stem is unlocking energy intelligence. Stem is a global leader reimagining technology to support the energy transition. Turning complexity into clarity, and potential into performance. We help asset owners, operators and stakeholders benefit from the full value of their energy portfolio by enabling the intelligent development, deployment, and operation of clean energy assets. Our integrated software suite, PowerTrack, is the industry st…",,,2025-11-20T22:29:11Z,"Energy, Oil & Gas Jobs"
Data Analyst Fintech company only,Talent Pro,"Bangalore, Karnataka","Must have Strong SQL skills (queries, optimization, procedures, triggers) Must have Advanced Excel skills Should have 3 years of relevant experience Should have Reporting  dashboard creation experience Should have Database development & maintenance experience Must have Strong communication for client interactions Should have Ability to work independently Willingness to work from client locations Skills:- Data Analytics",1000000.0,1200000.0,2025-11-26T04:50:08Z,Accounting & Finance Jobs
Senior Data Analyst - Tariff Ops,Arcadia,"Chennai, Tamil Nadu","Who We Are Arcadia is the technology company empowering energy innovators and consumers to fight the climate crisis. Our software and APIs are revolutionizing an industry held back by outdated systems and institutions by creating unprecedented access to the data and clean energy needed to make a decarbonized energy grid possible. In 2014, Arcadia set out on its mission to break the fossil fuel monopoly and since then we have been knocking down the institutional barriers to unlock decarbonizatio…",,,2025-11-14T16:21:05Z,"Energy, Oil & Gas Jobs"
Data Analyst – Intern/Fresher/Experienced,Gururo,"Vadodara, Gujarat","Location : Vadodara Type : Full-time / Internship Duration (for interns) : Minimum 3 months Stipend/CTC : Based on experience and role About Gururo Gururo is a global leader in practical, career-transforming education. With a mission to equip professionals and students with real-world skills, we specialize in project management, leadership, business analytics, and emerging technologies. Join our dynamic, impact-driven team to work on data-centric products that empower decision-making and transf…",,,2025-12-04T23:07:36Z,IT Jobs
GBS Material Master Data Analyst,Smith & Nephew,India,"Life Unlimited. At SmithNephew we design and manufacture technology that takes the limits off living. SmithNephew is a portfolio medical technology business focused on the repair, regeneration and replacement of soft and hard tissue. We exist to restore people’s bodies and their self-belief by using technology to take the limits off living. We call this purpose ‘Life Unlimited’. Our 18,000 employees deliver this mission every day, making a difference to patients’ lives through the excellence of…",,,2025-12-06T23:04:29Z,IT Jobs
Analyst/Data Analyst - Val Rsch,eClerx,"Coimbatore, Tamil Nadu","Description Key Responsibilities Analyze, validate, and prepare address data in the Delivery Logistics system. Generate, interpret, and present accurate reports to support business and operational decisions. Work across multiple systems and tools to gather, manage, and interpret data. Ensure high accuracy and attention to detail in all tasks. Collaborate effectively within the team to achieve process goals. Required Skills & Qualifications Strong analytical and problem-solving skills. Critical …",,,2025-12-10T00:09:42Z,IT Jobs
ETF Portfolio / Holdings Data Analyst,CFRA,India,"Department Operations Employment Type Full Time Location India Workplace type Fully remote Key Responsibilities Skills, Knowledge and Expertise Benefits About CFRA CFRA is a leading independent investment insights and data analytics company. Through an unmatched multidisciplinary approach to investment research, including expert lenses on forensic accounting, fundamental, policy, legal, fund, and technical research, CFRA provides actionable analytics to make better investment and business decis…",,,2025-11-26T22:25:23Z,Accounting & Finance Jobs
"Data Analyst, Visual Merchandising Finance",E.L.F. BEAUTY,"Ahmedabad, Gujarat","About The Company e.l.f. Beauty, Inc. stands with every eye, lip, face and paw. Our deep commitment to clean, cruelty free beauty at an incredible value has fueled the success of our flagship brand e.l.f. Cosmetics since 2004 and driven our portfolio expansion. Today, our multi-brand portfolio includes e.l.f. Cosmetics, e.l.f. SKIN, pioneering clean beauty brand Well People, Keys Soulcare, a groundbreaking lifestyle beauty brand created with Alicia Keys and Naturium, high-performance, biocompat…",,,2025-12-14T11:37:32Z,Retail Jobs
Sr. Financial Master Data Analyst,Warner Bros. Discovery,India,"Welcome to Warner Bros. Discovery… the stuff dreams are made of. Who We Are… When we say, “the stuff dreams are made of,” we’re not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD’s vast portfolio of iconic content and beloved brands, are the storytellers bringing our characters to life, the creators bringing them to your living rooms and the dreamers creating what’s next… From brilliant creatives, to technology trailblazers, a…",,,2025-11-21T22:54:51Z,IT Jobs
Data Analyst – Wholesale Banking| Mumbai,CSB Bank,"Mumbai, Maharashtra","Description To support the Wholesale Banking Portfolio Manager by delivering accurate, timely, and actionable data insights that enable effective portfolio monitoring, regulatory compliance, performance tracking and strategic decision-making. Responsibilities Assist in gathering, organizing, and preparing data required for timely and accurate reporting to regulatory bodies (e.g., RBI) and auditors. Support internal compliance efforts by ensuring data accuracy and contributing to audit readiness…",,,2025-10-12T14:52:32Z,Accounting & Finance Jobs
Assistant Manager - Data Analyst - Pune,VOIS,"Pune, Maharashtra","About VOIS VOIS (Vodafone Intelligent Solutions) is a strategic arm of Vodafone Group Plc, creating value and enhancing quality and efficiency across 28 countries, and operating from 7 locations: Albania, Egypt, Hungary, India, Romania, Spain and the UK. Over 29,000 highly skilled individuals are dedicated to being Vodafone Group’s partner of choice for talent, technology, and transformation. We deliver the best services across IT, Business Intelligence Services, Customer Operations, Business O…",,,2025-12-17T11:17:05Z,IT Jobs
Data analyst and reporting Carbon & Circularity,Hitachi Energy,"Bangalore, Karnataka","The Opportunity The SCM Sustainability Analyst plays a key role in supporting global sustainability initiatives within the supply chain function. This role focuses on data-driven analysis, reporting, and tool management to monitor supplier performance, carbon and circularity metrics, and compliance. The analyst will work across various digital platforms and dashboards to support strategic decision-making and continuous improvement in sustainable supply chain practices. How You’ll Make An Impact…",,,2025-12-17T20:01:03Z,Scientific & QA Jobs
Software Engineer (Data Analyst and Python),NetApp,"Bangalore, Karnataka","Job Summary We are seeking a skilled and innovative Data Processing Engineer to join our team. As a Data Processing Engineer, you will be responsible for the design, development and validation of software's for Data Processing Engineering across both cloud and on-premises environments. You will be working closely with a team of senior software developers and a technical director. You will be responsible for contributing to the design, and development and testing of code. The software applicatio…",,,2025-12-10T11:32:28Z,IT Jobs
